"participant","condition","block","trial_n","rt","accuracy"
548,2,1,30,488,1
548,2,1,31,484,1
548,2,1,32,548,1
548,2,1,33,423,1
548,2,1,34,436,1
548,2,1,35,476,1
548,2,1,36,415,1
548,2,1,37,511,1
548,2,1,38,402,1
548,2,1,39,435,1
548,2,1,40,506,1
548,2,2,1,678,1
548,2,2,2,732,1
548,2,2,3,553,1
548,2,2,4,428,1
548,2,2,5,595,1
548,2,2,6,499,1
548,2,2,7,465,1
548,2,2,8,774,1
548,2,2,9,834,1
548,2,2,10,464,1
548,2,2,11,360,1
548,2,2,12,511,1
548,2,2,13,500,1
548,2,2,14,525,1
548,2,2,15,448,1
548,2,2,16,449,1
548,2,2,17,457,1
548,2,2,18,561,1
548,2,2,19,514,1
548,2,2,20,975,0
548,2,2,21,559,1
548,2,2,22,495,1
548,2,2,23,589,1
548,2,2,24,700,1
548,2,2,25,514,1
548,2,2,26,393,1
548,2,2,27,411,1
548,2,2,28,900,1
548,2,2,29,687,1
548,2,2,30,648,1
548,2,2,31,683,0
548,2,2,32,507,1
548,2,2,33,403,1
548,2,2,34,361,1
548,2,2,35,718,1
548,2,2,36,561,1
548,2,2,37,457,1
548,2,2,38,468,1
548,2,2,39,490,1
548,2,2,40,619,1
536,2,1,1,5190,1
536,2,1,2,1055,1
536,2,1,3,539,1
536,2,1,4,1692,1
536,2,1,5,1342,0
536,2,1,6,930,1
536,2,1,7,584,1
536,2,1,8,1546,1
536,2,1,9,1591,1
536,2,1,10,1024,1
536,2,1,11,639,1
536,2,1,12,738,1
536,2,1,13,1054,1
536,2,1,14,828,1
536,2,1,15,621,1
536,2,1,16,756,1
536,2,1,17,617,1
536,2,1,18,1500,0
536,2,1,19,1323,1
536,2,1,20,959,1
536,2,1,21,726,1
536,2,1,22,607,1
536,2,1,23,611,1
536,2,1,24,1269,0
536,2,1,25,1294,1
536,2,1,26,1163,0
536,2,1,27,604,1
536,2,1,28,1014,1
536,2,1,29,751,1
536,2,1,30,873,1
536,2,1,31,458,1
536,2,1,32,1156,1
536,2,1,33,794,1
536,2,1,34,723,1
536,2,1,35,745,1
536,2,1,36,903,1
536,2,1,37,674,1
536,2,1,38,542,1
536,2,1,39,820,1
536,2,1,40,628,1
536,2,2,1,930,1
536,2,2,2,1294,1
536,2,2,3,896,1
536,2,2,4,769,1
536,2,2,5,992,1
536,2,2,6,802,1
536,2,2,7,781,1
536,2,2,8,910,1
536,2,2,9,1248,1
536,2,2,10,773,1
536,2,2,11,702,1
536,2,2,12,1134,1
536,2,2,13,976,1
536,2,2,14,777,1
536,2,2,15,658,1
536,2,2,16,676,1
536,2,2,17,1139,1
536,2,2,18,1372,0
536,2,2,19,784,1
536,2,2,20,672,1
536,2,2,21,812,1
536,2,2,22,2319,1
536,2,2,23,813,1
536,2,2,24,719,1
536,2,2,25,881,1
536,2,2,26,872,1
536,2,2,27,671,1
536,2,2,28,990,1
536,2,2,29,1209,1
536,2,2,30,1318,1
536,2,2,31,586,1
536,2,2,32,2291,1
536,2,2,33,750,1
536,2,2,34,766,1
536,2,2,35,1051,1
536,2,2,36,998,1
536,2,2,37,1258,0
536,2,2,38,1166,0
536,2,2,39,758,1
536,2,2,40,1384,0
538,2,1,1,1312,1
538,2,1,2,732,1
538,2,1,3,465,1
538,2,1,4,616,1
538,2,1,5,489,1
538,2,1,6,487,1
538,2,1,7,421,1
538,2,1,8,446,1
538,2,1,9,407,1
538,2,1,10,384,1
538,2,1,11,451,1
538,2,1,12,354,1
538,2,1,13,438,1
538,2,1,14,551,1
538,2,1,15,434,1
538,2,1,16,427,1
538,2,1,17,676,1
538,2,1,18,698,1
538,2,1,19,536,1
538,2,1,20,372,1
538,2,1,21,415,1
538,2,1,22,368,1
538,2,1,23,597,1
538,2,1,24,374,1
538,2,1,25,481,1
538,2,1,26,536,1
538,2,1,27,524,1
538,2,1,28,425,1
538,2,1,29,578,1
538,2,1,30,485,1
538,2,1,31,435,1
538,2,1,32,468,1
538,2,1,33,442,1
538,2,1,34,443,1
538,2,1,35,435,1
538,2,1,36,612,1
538,2,1,37,621,1
538,2,1,38,581,1
538,2,1,39,441,1
538,2,1,40,553,1
538,2,2,1,1096,1
538,2,2,2,716,1
538,2,2,3,769,1
538,2,2,4,668,1
538,2,2,5,730,1
538,2,2,6,766,1
538,2,2,7,680,1
538,2,2,8,559,1
538,2,2,9,562,1
538,2,2,10,654,1
538,2,2,11,501,1
538,2,2,12,674,1
538,2,2,13,689,1
538,2,2,14,856,1
538,2,2,15,686,1
538,2,2,16,964,1
538,2,2,17,662,1
538,2,2,18,526,1
538,2,2,19,427,1
538,2,2,20,476,1
538,2,2,21,387,1
538,2,2,22,453,1
538,2,2,23,357,1
538,2,2,24,609,1
538,2,2,25,370,1
538,2,2,26,421,1
538,2,2,27,686,1
538,2,2,28,1116,0
538,2,2,29,552,1
538,2,2,30,891,1
538,2,2,31,401,1
538,2,2,32,522,1
538,2,2,33,399,1
538,2,2,34,697,1
538,2,2,35,639,1
538,2,2,36,688,1
538,2,2,37,557,1
538,2,2,38,760,1
538,2,2,39,491,1
538,2,2,40,522,1
526,2,1,1,2356,1
526,2,1,2,1053,1
526,2,1,3,763,1
526,2,1,4,863,1
526,2,1,5,774,1
526,2,1,6,715,1
526,2,1,7,893,1
526,2,1,8,872,1
526,2,1,9,683,1
526,2,1,10,557,1
526,2,1,11,709,1
526,2,1,12,694,1
526,2,1,13,801,1
526,2,1,14,672,1
526,2,1,15,744,1
526,2,1,16,603,1
526,2,1,17,688,1
526,2,1,18,832,1
526,2,1,19,662,1
526,2,1,20,643,1
526,2,1,21,628,1
526,2,1,22,583,1
526,2,1,23,633,1
526,2,1,24,597,1
526,2,1,25,607,1
526,2,1,26,663,1
526,2,1,27,762,1
526,2,1,28,623,1
526,2,1,29,682,1
526,2,1,30,655,1
526,2,1,31,501,1
526,2,1,32,792,1
526,2,1,33,667,1
526,2,1,34,1012,1
526,2,1,35,668,1
526,2,1,36,723,1
526,2,1,37,641,1
526,2,1,38,724,1
526,2,1,39,652,1
526,2,1,40,740,1
526,2,2,1,787,1
526,2,2,2,861,1
526,2,2,3,703,1
526,2,2,4,927,1
526,2,2,5,767,1
526,2,2,6,754,1
526,2,2,7,692,1
526,2,2,8,653,1
526,2,2,9,673,1
526,2,2,10,923,1
526,2,2,11,710,1
526,2,2,12,803,1
526,2,2,13,654,1
526,2,2,14,663,1
526,2,2,15,826,1
526,2,2,16,733,1
526,2,2,17,652,1
526,2,2,18,582,1
526,2,2,19,618,1
526,2,2,20,628,1
526,2,2,21,733,1
526,2,2,22,957,1
526,2,2,23,754,1
526,2,2,24,712,1
526,2,2,25,703,1
526,2,2,26,624,1
526,2,2,27,654,1
526,2,2,28,553,1
526,2,2,29,702,1
526,2,2,30,574,1
526,2,2,31,682,1
526,2,2,32,674,1
526,2,2,33,642,1
526,2,2,34,622,1
526,2,2,35,933,1
526,2,2,36,566,1
526,2,2,37,637,1
526,2,2,38,644,1
526,2,2,39,672,1
526,2,2,40,615,1
502,2,1,1,826,1
502,2,1,2,451,1
502,2,1,3,541,1
502,2,1,4,474,1
502,2,1,5,599,1
502,2,1,6,495,1
502,2,1,7,435,1
502,2,1,8,481,1
502,2,1,9,1355,1
502,2,1,10,561,1
502,2,1,11,625,1
502,2,1,12,524,1
502,2,1,13,448,1
502,2,1,14,431,1
502,2,1,15,374,1
502,2,1,16,390,1
502,2,1,17,413,1
502,2,1,18,413,1
502,2,1,19,476,1
502,2,1,20,366,1
502,2,1,21,547,1
502,2,1,22,889,0
502,2,1,23,570,1
502,2,1,24,575,1
502,2,1,25,411,1
502,2,1,26,494,1
502,2,1,27,334,1
502,2,1,28,409,1
502,2,1,29,524,1
502,2,1,30,1149,0
502,2,1,31,352,1
502,2,1,32,328,1
502,2,1,33,441,1
502,2,1,34,453,1
502,2,1,35,363,1
502,2,1,36,414,1
502,2,1,37,445,1
502,2,1,38,389,1
502,2,1,39,522,1
502,2,1,40,451,1
502,2,2,1,985,1
502,2,2,2,468,1
502,2,2,3,616,1
502,2,2,4,466,1
502,2,2,5,717,1
502,2,2,6,601,1
502,2,2,7,465,1
502,2,2,8,645,1
502,2,2,9,495,1
502,2,2,10,462,1
502,2,2,11,536,1
502,2,2,12,456,1
502,2,2,13,493,1
502,2,2,14,467,1
502,2,2,15,1023,0
502,2,2,16,486,1
502,2,2,17,606,1
502,2,2,18,505,1
502,2,2,19,763,1
502,2,2,20,585,1
502,2,2,21,680,1
502,2,2,22,531,1
502,2,2,23,599,1
502,2,2,24,445,1
502,2,2,25,559,1
502,2,2,26,599,1
502,2,2,27,608,1
502,2,2,28,1148,0
502,2,2,29,579,1
502,2,2,30,528,1
502,2,2,31,453,1
502,2,2,32,678,1
502,2,2,33,723,1
502,2,2,34,450,1
502,2,2,35,965,0
502,2,2,36,460,1
502,2,2,37,427,1
502,2,2,38,594,1
502,2,2,39,509,1
502,2,2,40,573,1
514,2,1,1,1009,1
514,2,1,2,594,1
514,2,1,3,585,1
514,2,1,4,516,1
514,2,1,5,521,1
514,2,1,6,902,1
514,2,1,7,507,1
514,2,1,8,509,1
514,2,1,9,644,1
514,2,1,10,537,1
514,2,1,11,2394,1
514,2,1,12,966,1
514,2,1,13,765,1
514,2,1,14,815,1
514,2,1,15,916,1
514,2,1,16,1196,1
514,2,1,17,842,1
514,2,1,18,622,1
514,2,1,19,588,1
514,2,1,20,652,1
514,2,1,21,1005,1
514,2,1,22,1121,1
514,2,1,23,585,1
514,2,1,24,721,1
514,2,1,25,769,1
514,2,1,26,639,1
514,2,1,27,731,1
514,2,1,28,706,1
514,2,1,29,880,1
514,2,1,30,774,1
514,2,1,31,616,1
514,2,1,32,738,1
514,2,1,33,630,1
514,2,1,34,564,1
514,2,1,35,1061,1
514,2,1,36,713,1
514,2,1,37,731,1
514,2,1,38,1431,0
514,2,1,39,1434,1
514,2,1,40,1289,1
514,2,2,1,1786,1
514,2,2,2,2430,1
514,2,2,3,1304,1
514,2,2,4,870,1
514,2,2,5,1030,1
514,2,2,6,1247,1
514,2,2,7,944,1
514,2,2,8,1969,1
514,2,2,9,1007,1
514,2,2,10,993,1
514,2,2,11,1305,1
514,2,2,12,778,1
514,2,2,13,703,1
514,2,2,14,1049,1
514,2,2,15,905,1
514,2,2,16,1421,1
514,2,2,17,845,1
514,2,2,18,1278,1
514,2,2,19,860,1
514,2,2,20,499,1
514,2,2,21,771,1
514,2,2,22,489,1
514,2,2,23,741,1
514,2,2,24,629,1
514,2,2,25,613,1
514,2,2,26,592,1
514,2,2,27,535,1
514,2,2,28,791,1
514,2,2,29,805,1
514,2,2,30,1525,1
514,2,2,31,745,1
514,2,2,32,801,1
514,2,2,33,889,1
514,2,2,34,1186,1
514,2,2,35,1062,1
514,2,2,36,805,1
514,2,2,37,722,1
514,2,2,38,659,1
514,2,2,39,700,1
514,2,2,40,513,1
472,2,1,1,669,1
472,2,1,2,352,1
472,2,1,3,482,1
472,2,1,4,499,1
472,2,1,5,437,1
472,2,1,6,405,1
472,2,1,7,420,1
472,2,1,8,481,1
472,2,1,9,394,1
472,2,1,10,423,1
472,2,1,11,472,1
472,2,1,12,423,1
472,2,1,13,335,1
472,2,1,14,412,1
472,2,1,15,413,1
472,2,1,16,433,1
472,2,1,17,435,1
472,2,1,18,484,1
472,2,1,19,391,1
472,2,1,20,401,1
472,2,1,21,558,1
472,2,1,22,531,1
472,2,1,23,407,1
472,2,1,24,476,1
472,2,1,25,405,1
472,2,1,26,425,1
472,2,1,27,437,1
472,2,1,28,414,1
472,2,1,29,388,1
472,2,1,30,495,1
472,2,1,31,402,1
472,2,1,32,419,1
472,2,1,33,434,1
472,2,1,34,455,1
472,2,1,35,563,1
472,2,1,36,533,1
472,2,1,37,397,1
472,2,1,38,439,1
472,2,1,39,394,1
472,2,1,40,393,1
472,2,2,1,737,1
472,2,2,2,692,1
472,2,2,3,538,1
472,2,2,4,512,1
472,2,2,5,511,1
472,2,2,6,510,1
472,2,2,7,458,1
472,2,2,8,513,1
472,2,2,9,579,1
472,2,2,10,755,1
472,2,2,11,952,1
472,2,2,12,542,1
472,2,2,13,608,1
472,2,2,14,850,1
472,2,2,15,465,1
472,2,2,16,663,1
472,2,2,17,775,1
472,2,2,18,786,1
472,2,2,19,1125,0
472,2,2,20,737,1
472,2,2,21,421,1
472,2,2,22,691,0
472,2,2,23,710,1
472,2,2,24,556,1
472,2,2,25,438,1
472,2,2,26,653,1
472,2,2,27,487,1
472,2,2,28,554,1
472,2,2,29,550,1
472,2,2,30,656,1
472,2,2,31,583,1
472,2,2,32,680,1
472,2,2,33,693,1
472,2,2,34,764,1
472,2,2,35,713,1
472,2,2,36,1063,1
472,2,2,37,828,1
472,2,2,38,863,1
472,2,2,39,572,1
472,2,2,40,687,1
513,1,1,1,888,1
513,1,1,2,659,1
513,1,1,3,454,1
513,1,1,4,500,1
513,1,1,5,678,1
513,1,1,6,437,1
513,1,1,7,841,0
513,1,1,8,489,1
513,1,1,9,431,1
513,1,1,10,390,1
513,1,1,11,476,1
513,1,1,12,485,1
513,1,1,13,557,1
513,1,1,14,503,1
513,1,1,15,480,1
513,1,1,16,550,1
513,1,1,17,487,1
513,1,1,18,549,1
513,1,1,19,646,1
513,1,1,20,669,1
513,1,1,21,568,1
513,1,1,22,499,1
513,1,1,23,485,1
513,1,1,24,487,1
513,1,1,25,430,1
513,1,1,26,500,1
513,1,1,27,364,1
513,1,1,28,421,1
513,1,1,29,392,1
513,1,1,30,454,1
513,1,1,31,440,1
513,1,1,32,376,1
513,1,1,33,375,1
513,1,1,34,927,0
513,1,1,35,485,1
513,1,1,36,538,1
513,1,1,37,621,1
513,1,1,38,541,1
513,1,1,39,595,1
513,1,1,40,941,1
513,1,2,1,526,1
513,1,2,2,1792,1
513,1,2,3,504,1
513,1,2,4,592,1
513,1,2,5,665,1
513,1,2,6,873,1
513,1,2,7,713,1
513,1,2,8,640,1
513,1,2,9,966,1
513,1,2,10,674,1
513,1,2,11,926,1
513,1,2,12,627,1
513,1,2,13,537,1
513,1,2,14,684,1
513,1,2,15,586,1
513,1,2,16,680,1
513,1,2,17,500,1
513,1,2,18,1002,0
513,1,2,19,667,1
513,1,2,20,656,1
513,1,2,21,484,1
513,1,2,22,467,1
513,1,2,23,782,1
513,1,2,24,695,1
513,1,2,25,448,1
513,1,2,26,443,1
513,1,2,27,436,1
513,1,2,28,550,1
513,1,2,29,728,1
513,1,2,30,501,1
513,1,2,31,376,1
513,1,2,32,627,1
513,1,2,33,568,1
513,1,2,34,861,0
513,1,2,35,578,1
513,1,2,36,608,1
513,1,2,37,626,1
513,1,2,38,647,1
513,1,2,39,602,1
513,1,2,40,780,1
549,1,1,1,1734,1
549,1,1,2,980,1
549,1,1,3,777,1
549,1,1,4,1577,1
549,1,1,5,845,1
549,1,1,6,634,1
549,1,1,7,3511,0
549,1,1,8,750,1
549,1,1,9,668,1
549,1,1,10,625,1
549,1,1,11,636,1
549,1,1,12,660,1
549,1,1,13,942,1
549,1,1,14,940,1
549,1,1,15,838,1
549,1,1,16,812,1
549,1,1,17,675,1
549,1,1,18,1040,1
549,1,1,19,487,1
549,1,1,20,680,1
549,1,1,21,545,1
549,1,1,22,618,1
549,1,1,23,505,1
549,1,1,24,439,1
549,1,1,25,618,1
549,1,1,26,669,1
549,1,1,27,586,1
549,1,1,28,547,1
549,1,1,29,584,1
549,1,1,30,545,1
549,1,1,31,1105,1
549,1,1,32,595,1
549,1,1,33,506,1
549,1,1,34,570,1
549,1,1,35,808,1
549,1,1,36,568,1
549,1,1,37,466,1
549,1,1,38,468,1
549,1,1,39,477,1
549,1,1,40,489,1
549,1,2,1,871,1
549,1,2,2,1488,1
549,1,2,3,1106,1
549,1,2,4,935,1
549,1,2,5,867,1
549,1,2,6,764,1
549,1,2,7,646,1
549,1,2,8,1018,1
549,1,2,9,939,1
549,1,2,10,1278,1
549,1,2,11,996,1
549,1,2,12,1012,1
549,1,2,13,759,1
549,1,2,14,816,1
549,1,2,15,720,1
549,1,2,16,910,1
549,1,2,17,935,1
549,1,2,18,877,1
549,1,2,19,661,1
549,1,2,20,1122,1
549,1,2,21,899,1
549,1,2,22,1091,1
549,1,2,23,776,1
549,1,2,24,803,1
549,1,2,25,747,1
549,1,2,26,764,1
549,1,2,27,774,1
549,1,2,28,1207,1
549,1,2,29,584,1
549,1,2,30,726,1
549,1,2,31,657,1
549,1,2,32,683,1
549,1,2,33,662,1
549,1,2,34,1102,1
549,1,2,35,661,1
549,1,2,36,621,1
549,1,2,37,577,1
549,1,2,38,1103,1
549,1,2,39,690,1
549,1,2,40,710,1
521,1,1,1,792,1
521,1,1,2,580,1
521,1,1,3,550,1
521,1,1,4,541,1
521,1,1,5,596,1
521,1,1,6,531,1
521,1,1,7,643,1
521,1,1,8,631,1
521,1,1,9,603,1
521,1,1,10,538,1
521,1,1,11,542,1
521,1,1,12,600,1
521,1,1,13,567,1
521,1,1,14,543,1
521,1,1,15,576,1
521,1,1,16,586,1
521,1,1,17,736,1
521,1,1,18,523,1
521,1,1,19,468,1
521,1,1,20,613,1
521,1,1,21,535,1
521,1,1,22,512,1
521,1,1,23,630,1
521,1,1,24,606,1
521,1,1,25,534,1
521,1,1,26,441,1
521,1,1,27,530,1
521,1,1,28,419,1
521,1,1,29,492,1
521,1,1,30,429,1
521,1,1,31,863,1
521,1,1,32,648,1
521,1,1,33,422,1
521,1,1,34,519,1
521,1,1,35,523,1
521,1,1,36,529,1
521,1,1,37,485,1
521,1,1,38,523,1
521,1,1,39,535,1
521,1,1,40,1129,0
521,1,2,1,1606,1
521,1,2,2,884,1
521,1,2,3,1145,1
521,1,2,4,699,1
521,1,2,5,752,1
521,1,2,6,895,1
521,1,2,7,675,1
521,1,2,8,674,1
521,1,2,9,594,1
521,1,2,10,532,1
521,1,2,11,664,1
521,1,2,12,510,1
521,1,2,13,480,1
521,1,2,14,535,1
521,1,2,15,438,1
521,1,2,16,504,1
521,1,2,17,1533,0
521,1,2,18,619,1
521,1,2,19,548,1
521,1,2,20,648,1
521,1,2,21,668,1
521,1,2,22,583,1
521,1,2,23,634,1
521,1,2,24,612,1
521,1,2,25,543,1
521,1,2,26,596,1
521,1,2,27,599,1
521,1,2,28,762,1
521,1,2,29,795,1
521,1,2,30,502,1
521,1,2,31,649,1
521,1,2,32,792,1
521,1,2,33,706,1
521,1,2,34,494,1
521,1,2,35,603,1
521,1,2,36,1057,0
521,1,2,37,643,1
521,1,2,38,916,0
521,1,2,39,669,1
521,1,2,40,678,1
543,1,1,1,2266,1
543,1,1,2,717,1
543,1,1,3,610,1
543,1,1,4,770,1
543,1,1,5,706,1
543,1,1,6,655,1
543,1,1,7,624,1
543,1,1,8,669,1
543,1,1,9,617,1
543,1,1,10,652,1
543,1,1,11,676,1
543,1,1,12,1746,1
543,1,1,13,1045,1
543,1,1,14,633,1
543,1,1,15,679,1
543,1,1,16,602,1
543,1,1,17,747,1
543,1,1,18,709,1
543,1,1,19,708,1
543,1,1,20,646,1
543,1,1,21,752,1
543,1,1,22,620,1
543,1,1,23,683,1
543,1,1,24,680,1
543,1,1,25,618,1
543,1,1,26,1140,1
543,1,1,27,742,1
543,1,1,28,665,1
543,1,1,29,659,1
543,1,1,30,597,1
543,1,1,31,687,1
543,1,1,32,738,1
543,1,1,33,652,1
543,1,1,34,800,1
543,1,1,35,669,1
543,1,1,36,657,1
543,1,1,37,714,1
543,1,1,38,627,1
543,1,1,39,776,1
543,1,1,40,638,1
543,1,2,1,1885,1
543,1,2,2,832,1
543,1,2,3,795,1
543,1,2,4,1829,1
543,1,2,5,963,1
543,1,2,6,1204,1
543,1,2,7,1005,1
543,1,2,8,854,1
543,1,2,9,743,1
543,1,2,10,804,1
543,1,2,11,853,1
543,1,2,12,795,1
543,1,2,13,710,1
543,1,2,14,1002,1
543,1,2,15,761,1
543,1,2,16,838,1
543,1,2,17,677,1
543,1,2,18,2157,1
543,1,2,19,713,1
543,1,2,20,880,1
543,1,2,21,881,1
543,1,2,22,712,1
543,1,2,23,1197,1
543,1,2,24,1478,0
543,1,2,25,1074,1
543,1,2,26,1775,1
543,1,2,27,770,1
543,1,2,28,977,1
543,1,2,29,908,1
543,1,2,30,646,1
543,1,2,31,719,1
543,1,2,32,791,1
543,1,2,33,798,1
543,1,2,34,784,1
543,1,2,35,863,1
543,1,2,36,830,1
543,1,2,37,900,1
543,1,2,38,872,1
543,1,2,39,977,1
543,1,2,40,2613,1
524,2,1,1,773,1
524,2,1,2,583,1
524,2,1,3,609,1
524,2,1,4,722,1
524,2,1,5,527,1
524,2,1,6,403,1
524,2,1,7,437,1
524,2,1,8,413,1
524,2,1,9,527,1
524,2,1,10,500,1
524,2,1,11,418,1
524,2,1,12,411,1
524,2,1,13,565,1
524,2,1,14,457,1
524,2,1,15,576,1
524,2,1,16,603,1
524,2,1,17,668,1
524,2,1,18,466,1
524,2,1,19,625,1
524,2,1,20,627,1
524,2,1,21,627,1
524,2,1,22,483,1
524,2,1,23,570,1
524,2,1,24,436,1
524,2,1,25,637,1
524,2,1,26,621,1
524,2,1,27,525,1
524,2,1,28,394,1
524,2,1,29,525,1
524,2,1,30,434,1
524,2,1,31,426,1
524,2,1,32,547,1
524,2,1,33,743,1
524,2,1,34,403,1
524,2,1,35,485,1
524,2,1,36,523,1
524,2,1,37,465,1
524,2,1,38,456,1
524,2,1,39,463,1
524,2,1,40,439,1
524,2,2,1,713,1
524,2,2,2,528,1
524,2,2,3,508,1
524,2,2,4,705,1
524,2,2,5,614,1
524,2,2,6,416,1
524,2,2,7,481,1
524,2,2,8,655,1
524,2,2,9,550,1
524,2,2,10,786,1
524,2,2,11,564,1
524,2,2,12,639,1
524,2,2,13,439,1
524,2,2,14,392,1
524,2,2,15,522,1
524,2,2,16,655,1
524,2,2,17,478,1
524,2,2,18,709,1
524,2,2,19,786,1
524,2,2,20,588,1
524,2,2,21,598,1
524,2,2,22,537,1
524,2,2,23,588,1
524,2,2,24,454,1
524,2,2,25,462,1
524,2,2,26,509,1
524,2,2,27,507,1
524,2,2,28,601,1
524,2,2,29,514,1
524,2,2,30,1024,1
524,2,2,31,655,1
524,2,2,32,591,1
524,2,2,33,561,1
524,2,2,34,436,1
524,2,2,35,556,1
524,2,2,36,473,1
524,2,2,37,463,1
524,2,2,38,575,1
524,2,2,39,609,1
524,2,2,40,474,1
522,2,1,1,615,1
522,2,1,2,556,1
522,2,1,3,532,1
522,2,1,4,479,1
522,2,1,5,634,1
522,2,1,6,549,1
522,2,1,7,585,1
522,2,1,8,633,1
522,2,1,9,551,1
522,2,1,10,534,1
522,2,1,11,434,1
522,2,1,12,532,1
522,2,1,13,453,1
522,2,1,14,1079,0
522,2,1,15,874,1
522,2,1,16,540,1
522,2,1,17,471,1
522,2,1,18,528,1
522,2,1,19,489,1
522,2,1,20,433,1
522,2,1,21,460,1
522,2,1,22,524,1
522,2,1,23,583,1
522,2,1,24,600,1
522,2,1,25,609,1
522,2,1,26,600,1
522,2,1,27,652,1
522,2,1,28,672,1
522,2,1,29,698,1
522,2,1,30,568,1
522,2,1,31,655,1
522,2,1,32,552,1
522,2,1,33,733,1
522,2,1,34,661,1
522,2,1,35,824,1
522,2,1,36,746,1
522,2,1,37,597,1
522,2,1,38,723,1
522,2,1,39,556,1
522,2,1,40,576,1
522,2,2,1,752,1
522,2,2,2,531,1
522,2,2,3,695,1
522,2,2,4,434,1
522,2,2,5,503,1
522,2,2,6,371,1
522,2,2,7,416,1
522,2,2,8,796,1
522,2,2,9,553,1
522,2,2,10,1044,0
522,2,2,11,876,1
522,2,2,12,575,1
522,2,2,13,903,1
522,2,2,14,1217,0
522,2,2,15,554,1
522,2,2,16,524,1
522,2,2,17,465,1
522,2,2,18,419,1
522,2,2,19,471,1
522,2,2,20,393,1
522,2,2,21,381,1
522,2,2,22,461,1
522,2,2,23,424,1
522,2,2,24,587,1
522,2,2,25,475,1
522,2,2,26,381,1
522,2,2,27,814,1
522,2,2,28,1370,1
522,2,2,29,691,1
522,2,2,30,819,1
522,2,2,31,780,1
522,2,2,32,911,1
522,2,2,33,628,1
522,2,2,34,693,1
522,2,2,35,682,1
522,2,2,36,843,1
522,2,2,37,548,1
522,2,2,38,647,1
522,2,2,39,489,1
522,2,2,40,720,1
535,1,1,1,1125,1
535,1,1,2,752,1
535,1,1,3,602,1
535,1,1,4,497,1
535,1,1,5,476,1
535,1,1,6,1085,1
535,1,1,7,632,1
535,1,1,8,555,1
535,1,1,9,475,1
535,1,1,10,505,1
535,1,1,11,584,1
535,1,1,12,429,1
535,1,1,13,561,1
535,1,1,14,386,1
535,1,1,15,518,1
535,1,1,16,447,1
535,1,1,17,387,1
535,1,1,18,431,1
535,1,1,19,640,1
535,1,1,20,359,1
535,1,1,21,543,1
535,1,1,22,655,1
535,1,1,23,573,1
535,1,1,24,387,1
535,1,1,25,525,1
535,1,1,26,583,1
535,1,1,27,427,1
535,1,1,28,495,1
535,1,1,29,796,0
535,1,1,30,602,1
535,1,1,31,649,1
535,1,1,32,639,1
535,1,1,33,450,1
535,1,1,34,631,1
535,1,1,35,455,1
535,1,1,36,404,1
535,1,1,37,883,1
535,1,1,38,567,1
535,1,1,39,368,1
535,1,1,40,651,1
535,1,2,1,627,1
535,1,2,2,1018,0
535,1,2,3,763,1
535,1,2,4,729,1
535,1,2,5,543,1
535,1,2,6,844,0
535,1,2,7,666,1
535,1,2,8,806,1
535,1,2,9,562,1
535,1,2,10,866,1
535,1,2,11,596,1
535,1,2,12,851,1
535,1,2,13,643,1
535,1,2,14,630,1
535,1,2,15,436,1
535,1,2,16,844,1
535,1,2,17,589,1
535,1,2,18,783,1
535,1,2,19,580,1
535,1,2,20,444,1
535,1,2,21,472,1
535,1,2,22,462,1
535,1,2,23,520,1
535,1,2,24,706,1
535,1,2,25,622,1
535,1,2,26,699,1
535,1,2,27,483,1
535,1,2,28,583,1
535,1,2,29,438,1
535,1,2,30,511,1
535,1,2,31,465,1
535,1,2,32,563,1
535,1,2,33,595,1
535,1,2,34,894,0
535,1,2,35,637,1
535,1,2,36,574,1
535,1,2,37,534,1
535,1,2,38,802,1
535,1,2,39,467,1
535,1,2,40,466,1
531,1,1,1,1092,1
531,1,1,2,1092,1
531,1,1,3,1056,1
531,1,1,4,846,1
531,1,1,5,990,1
531,1,1,6,798,1
531,1,1,7,849,1
531,1,1,8,946,1
531,1,1,9,768,1
531,1,1,10,1004,1
531,1,1,11,703,1
531,1,1,12,874,1
531,1,1,13,893,1
531,1,1,14,1030,1
531,1,1,15,726,1
531,1,1,16,821,1
531,1,1,17,783,1
531,1,1,18,772,1
531,1,1,19,878,1
531,1,1,20,728,1
531,1,1,21,780,1
531,1,1,22,765,1
531,1,1,23,801,1
531,1,1,24,744,1
531,1,1,25,776,1
531,1,1,26,680,1
531,1,1,27,701,1
531,1,1,28,675,1
531,1,1,29,796,1
531,1,1,30,782,1
531,1,1,31,757,1
531,1,1,32,785,1
531,1,1,33,920,1
531,1,1,34,859,1
531,1,1,35,730,1
531,1,1,36,680,1
531,1,1,37,720,1
531,1,1,38,678,1
531,1,1,39,770,1
531,1,1,40,666,1
531,1,2,1,1130,1
531,1,2,2,862,1
531,1,2,3,661,1
531,1,2,4,967,1
531,1,2,5,655,1
531,1,2,6,584,1
531,1,2,7,689,1
531,1,2,8,1909,1
531,1,2,9,733,1
531,1,2,10,814,1
531,1,2,11,1636,0
531,1,2,12,741,1
531,1,2,13,679,1
531,1,2,14,793,1
531,1,2,15,775,1
531,1,2,16,1011,1
531,1,2,17,1095,1
531,1,2,18,698,1
531,1,2,19,1073,1
531,1,2,20,743,1
531,1,2,21,649,1
531,1,2,22,683,1
531,1,2,23,709,1
